label,pattern,attr,level
plant_taxon,rufacer,lower,genus species
plant_taxon,rufescens,lower,species subspecies variety
plant_taxon,ruffingiana,lower,species variety
plant_taxon,ruffordi,lower,species
plant_taxon,ruficaule,lower,species
plant_taxon,ruficeps,lower,species subspecies
plant_taxon,rufida,lower,species
plant_taxon,rufidula,lower,species subspecies variety
plant_taxon,rufidulum,lower,species variety
plant_taxon,rufidulus,lower,species variety
plant_taxon,rufifolia,lower,species
plant_taxon,rufina,lower,species
plant_taxon,rufiniformis,lower,variety
plant_taxon,rufipes,lower,species variety
plant_taxon,rufipilosum,lower,variety
plant_taxon,rufipogon,lower,species subspecies variety
plant_taxon,rufispina,lower,species variety
plant_taxon,rufispinus,lower,variety
plant_taxon,rufodorsia,lower,genus species
plant_taxon,rufofusca,lower,species
plant_taxon,rufohirtum,lower,species
plant_taxon,rufolanosa,lower,species
plant_taxon,rufolepidotus,lower,species
plant_taxon,rufopannosa,lower,species
plant_taxon,rufopilosa,lower,species variety
plant_taxon,rufopunctata,lower,variety
plant_taxon,rufotomentosa,lower,species variety
plant_taxon,rufotomentosum,lower,species subspecies
plant_taxon,rufotomentosus,lower,species variety
plant_taxon,rufotricha,lower,species
plant_taxon,rufoviridis,lower,species
plant_taxon,rufula,lower,species variety
plant_taxon,rufulus,lower,species
plant_taxon,rufum,lower,species variety
plant_taxon,rufus,lower,species variety
plant_taxon,rufusia,lower,genus species
plant_taxon,rufusiaceae,lower,family
plant_taxon,rufusiales,lower,order
plant_taxon,rugata,lower,species
plant_taxon,rugelia,lower,genus species
plant_taxon,rugeliana,lower,species
plant_taxon,rugelianus,lower,species variety
plant_taxon,rugelii,lower,species variety
plant_taxon,rugellii,lower,species variety
plant_taxon,ruggii,lower,species
plant_taxon,rugicum,lower,species variety
plant_taxon,rugifolia,lower,species
plant_taxon,rugifolium,lower,species
plant_taxon,rugoloana,lower,species
plant_taxon,rugosa,lower,species subspecies variety form
plant_taxon,rugosiflora,lower,species
plant_taxon,rugosifolia,lower,species
plant_taxon,rugosissima,lower,species
plant_taxon,rugosperma,lower,species variety
plant_taxon,rugospermum,lower,species
plant_taxon,rugospermus,lower,species
plant_taxon,rugosquamosa,lower,species variety
plant_taxon,rugosum,lower,species subspecies variety
plant_taxon,rugosus,lower,species variety
plant_taxon,rugulosa,lower,species variety
plant_taxon,rugulosis,lower,species
plant_taxon,rugulosum,lower,species variety form
plant_taxon,rugulosus,lower,species variety
plant_taxon,rugusa,lower,species
plant_taxon,ruinina,lower,variety
plant_taxon,ruiz-lealii,lower,species
plant_taxon,ruizanthoideae,lower,subfamily
plant_taxon,ruizanthus,lower,genus species
plant_taxon,ruiziana,lower,species variety
plant_taxon,ruizianum,lower,species variety
plant_taxon,ruizianus,lower,species variety
plant_taxon,ruizii,lower,species
plant_taxon,ruizlealii,lower,species
plant_taxon,rukam,lower,species
plant_taxon,rulac,lower,genus species
plant_taxon,rumelica,lower,species variety
plant_taxon,rumex,lower,genus species subspecies variety
plant_taxon,rumicaceae,lower,family
plant_taxon,rumicifolia,lower,species
plant_taxon,rumicifolium,lower,species variety
plant_taxon,ruminata,lower,species
plant_taxon,rumohra,lower,genus species
plant_taxon,rumphiana,lower,species
plant_taxon,rumphii,lower,species subspecies variety form
plant_taxon,runae,lower,species
plant_taxon,runcinata,lower,species subspecies variety
plant_taxon,runcinatum,lower,species
plant_taxon,runcinatus,lower,species
plant_taxon,runensis,lower,species
plant_taxon,rungwensis,lower,species variety
plant_taxon,runsoriense,lower,species
plant_taxon,runssorensis,lower,species
plant_taxon,runyoni,lower,species
plant_taxon,runyonia,lower,species
plant_taxon,runyonii,lower,species subspecies variety
plant_taxon,ruoffii,lower,species
plant_taxon,rupertia,lower,genus species
plant_taxon,rupertiana,lower,species
plant_taxon,rupestre,lower,species subspecies variety
plant_taxon,rupestricola,lower,variety
plant_taxon,rupestrina,lower,genus species
plant_taxon,rupestris,lower,species subspecies variety form
plant_taxon,rupichloa,lower,genus species
plant_taxon,rupicola,lower,species subspecies variety form
plant_taxon,rupicolum,lower,species
plant_taxon,rupiinsularis,lower,species
plant_taxon,rupilosum,lower,variety
plant_taxon,rupinae,lower,variety
plant_taxon,rupincola,lower,species variety
plant_taxon,rupinum,lower,species
plant_taxon,rupium,lower,species
plant_taxon,ruppelii,lower,species
plant_taxon,ruppia,lower,genus species subspecies variety
plant_taxon,ruppiaceae,lower,family
plant_taxon,ruppiales,lower,order
plant_taxon,ruprechtiana,lower,species
plant_taxon,ruprechtianum,lower,species
plant_taxon,ruprechtii,lower,species variety
plant_taxon,ruraliformis,lower,species
plant_taxon,ruralis,lower,species variety
plant_taxon,rurivagum,lower,species subspecies
plant_taxon,rusbyi,lower,species subspecies variety
plant_taxon,ruscaceae,lower,family
plant_taxon,ruschianus,lower,species subspecies
plant_taxon,ruschii,lower,species
plant_taxon,ruscifolia,lower,species subspecies variety
plant_taxon,ruscifolium,lower,species variety
plant_taxon,rusciforme,lower,species
plant_taxon,ruscinonensis,lower,species subspecies variety
plant_taxon,rusiosperma,lower,species
plant_taxon,ruspestris,lower,species
plant_taxon,ruspoliana,lower,species variety
plant_taxon,ruspolianus,lower,species variety
plant_taxon,ruspolii,lower,species
plant_taxon,russa,lower,species
plant_taxon,russanthus,lower,species variety
plant_taxon,russelia,lower,genus species
plant_taxon,russeliana,lower,species
plant_taxon,russelianus,lower,species
plant_taxon,russelliana,lower,species
plant_taxon,russellianum,lower,species subspecies
plant_taxon,russellii,lower,species
plant_taxon,russeola,lower,variety
plant_taxon,russeolata,lower,variety
plant_taxon,russeolum,lower,species subspecies variety
plant_taxon,russeus,lower,species
plant_taxon,russii,lower,species
plant_taxon,russowii,lower,species
plant_taxon,russulus,lower,species
plant_taxon,rustica,lower,species variety
plant_taxon,rusticana,lower,species
plant_taxon,ruta,lower,genus species
plant_taxon,ruta-muraria,lower,species variety
plant_taxon,rutabulum,lower,species variety
plant_taxon,rutaceae,lower,family
plant_taxon,rutaceum,lower,species
plant_taxon,rutales,lower,order
plant_taxon,rutenbergia,lower,genus
plant_taxon,rutenbergiaceae,lower,family
plant_taxon,rutenbergianum,lower,species
plant_taxon,rutheana,lower,species variety
plant_taxon,rutheanum,lower,variety
plant_taxon,ruthei,lower,species
plant_taxon,ruthenica,lower,species subspecies
plant_taxon,ruthenicum,lower,species
plant_taxon,ruthenicus,lower,species subspecies variety
plant_taxon,ruthiae,lower,species subspecies variety
plant_taxon,ruthii,lower,species variety
plant_taxon,rutidosperma,lower,species
plant_taxon,rutila,lower,species subspecies variety
plant_taxon,rutilans,lower,species subspecies variety
plant_taxon,rutiliflora,lower,species
plant_taxon,rutilis,lower,species
plant_taxon,rutiloides,lower,variety
plant_taxon,rutilum,lower,species
plant_taxon,rutilus,lower,species variety
plant_taxon,rutlandii,lower,species
plant_taxon,rutteri,lower,species
plant_taxon,ruvo,lower,species
plant_taxon,ruvuensis,lower,species
plant_taxon,ruwenzorensis,lower,species
plant_taxon,ruwenzoriense,lower,variety
plant_taxon,ruwenzoriensis,lower,species
plant_taxon,ruygtii,lower,species
plant_taxon,ruziziensis,lower,species variety
plant_taxon,rwandaensis,lower,species
plant_taxon,ryanii,lower,species
plant_taxon,rybius,lower,species
plant_taxon,rydbergia,lower,species
plant_taxon,rydbergiana,lower,variety
plant_taxon,rydbergianus,lower,species
plant_taxon,rydbergii,lower,species subspecies variety
plant_taxon,ryoniae,lower,species
plant_taxon,ryszardii,lower,species
plant_taxon,rytidophyllum,lower,genus species
plant_taxon,rytidosperma,lower,genus species variety
plant_taxon,rytilix,lower,genus species
plant_taxon,rytiphloea,lower,genus species
plant_taxon,ryukuense,lower,variety
plant_taxon,ryukyuense,lower,variety
plant_taxon,ryukyuensis,lower,species
plant_taxon,rzedowskiana,lower,species
plant_taxon,rzedowskii,lower,species
plant_taxon,saba,lower,genus species
plant_taxon,sabaea,lower,species
plant_taxon,sabahana,lower,species
plant_taxon,sabahensis,lower,species
plant_taxon,sabal,lower,genus species
plant_taxon,sabaliana,lower,species
plant_taxon,sabanensis,lower,species
plant_taxon,sabanetica,lower,species
plant_taxon,sabatia,lower,genus species variety
plant_taxon,sabatoi,lower,species
plant_taxon,sabaudum,lower,species variety
plant_taxon,sabbariffa,lower,species
plant_taxon,sabdariffa,lower,species
plant_taxon,sabeana,lower,species
plant_taxon,sabeanus,lower,species
plant_taxon,sabensis,lower,species
plant_taxon,sabiaceae,lower,family
plant_taxon,sabiales,lower,order
plant_taxon,sabicea,lower,genus species
plant_taxon,sabicu,lower,species
plant_taxon,sabina,lower,species
plant_taxon,sabinaefolium,lower,species subspecies variety
plant_taxon,sabinalis,lower,species
plant_taxon,sabinea,lower,genus species
plant_taxon,sabineana,lower,species
plant_taxon,sabinei,lower,species subspecies variety form
plant_taxon,sabiniana,lower,species
plant_taxon,sabinianus,lower,species
plant_taxon,sabinifolium,lower,species subspecies variety
plant_taxon,sabinii,lower,species subspecies
plant_taxon,sabinoides,lower,species
plant_taxon,saboae,lower,species subspecies
plant_taxon,sabsab,lower,genus
plant_taxon,sabuletorum,lower,species
plant_taxon,sabuli,lower,species variety
plant_taxon,sabulicola,lower,species variety form
plant_taxon,sabulii,lower,species variety
plant_taxon,sabulina,lower,species
plant_taxon,sabulinaceae,lower,family
plant_taxon,sabulonense,lower,variety
plant_taxon,sabulonensis,lower,variety
plant_taxon,sabulonum,lower,species variety form
plant_taxon,sabulorum,lower,species variety
plant_taxon,sabulosa,lower,species subspecies variety
plant_taxon,sabulosum,lower,species
plant_taxon,sabulosus,lower,species subspecies variety
plant_taxon,sacajaweana,lower,species variety
plant_taxon,sacaquinha,lower,species
plant_taxon,sacatilla,lower,species
plant_taxon,sacbrum,lower,species variety
plant_taxon,saccarhiza,lower,species
plant_taxon,saccaria,lower,species variety
plant_taxon,saccariflorus,lower,species
plant_taxon,saccata,lower,species
plant_taxon,saccatiflora,lower,species
plant_taxon,saccatiloba,lower,species
plant_taxon,saccatula,lower,species
plant_taxon,saccatulus,lower,species
plant_taxon,saccatum,lower,species
plant_taxon,saccatus,lower,species
plant_taxon,saccharata,lower,species variety
plant_taxon,saccharatum,lower,species variety
plant_taxon,saccharatus,lower,species variety
plant_taxon,saccharifer,lower,species
plant_taxon,saccharifera,lower,species
plant_taxon,sacchariferum,lower,species variety
plant_taxon,sacchariflora,lower,species
plant_taxon,sacchariflorum,lower,species variety
plant_taxon,sacchariflorus,lower,species
plant_taxon,saccharinum,lower,species variety
plant_taxon,saccharodendron,lower,genus species
plant_taxon,saccharoides,lower,species subspecies variety subvariety
plant_taxon,saccharoideum,lower,variety
plant_taxon,saccharophila,lower,species variety
plant_taxon,saccharophorum,lower,species variety
plant_taxon,saccharum,lower,genus species subspecies variety subvariety
plant_taxon,sacchii,lower,species
plant_taxon,sacciolepis,lower,genus species form
plant_taxon,sacciolepoides,lower,species
plant_taxon,saccobasis,lower,genus species
plant_taxon,saccogyna,lower,genus species
plant_taxon,saccogynaceae,lower,family
plant_taxon,saccogynidioideae,lower,subfamily
plant_taxon,saccogynidium,lower,genus species
plant_taxon,saccogynoides,lower,species
plant_taxon,saccoloma,lower,genus species
plant_taxon,saccolomataceae,lower,family
plant_taxon,saccophylla,lower,species
plant_taxon,saccoplectus,lower,species
plant_taxon,saccorhiza,lower,species
plant_taxon,sacculata,lower,species
plant_taxon,sacculiferum,lower,species
plant_taxon,sachalinense,lower,species
plant_taxon,sachalinensis,lower,species subspecies variety
plant_taxon,sachapatensis,lower,species
plant_taxon,sacharata,lower,subspecies
plant_taxon,sacharosa,lower,species
plant_taxon,sachetiana,lower,species
plant_taxon,sachlanii,lower,species
plant_taxon,sachsia,lower,genus species
plant_taxon,sackawana,lower,species
plant_taxon,sacoila,lower,genus species variety
plant_taxon,sacra,lower,species
plant_taxon,sacramentanus,lower,species
plant_taxon,sacrorum,lower,species
plant_taxon,sadae,lower,species
plant_taxon,saddiana,lower,species
plant_taxon,saddianus,lower,species
plant_taxon,saddlensis,lower,species
plant_taxon,sadleria,lower,genus species
plant_taxon,sadleriana,lower,species
plant_taxon,saelania,lower,genus species
plant_taxon,saepescandens,lower,species
plant_taxon,saepisdentata,lower,species
plant_taxon,saetosa,lower,species
plant_taxon,saeva,lower,species
plant_taxon,saffordiana,lower,species
plant_taxon,saffordii,lower,species
plant_taxon,sagasteguii,lower,species
plant_taxon,sageretia,lower,genus species
plant_taxon,sagetorum,lower,species
plant_taxon,sagina,lower,genus species subspecies variety
plant_taxon,saginaceae,lower,family
plant_taxon,saginoides,lower,species variety
plant_taxon,sagittalis,lower,species variety
plant_taxon,sagittantherum,lower,species
plant_taxon,sagittaria,lower,genus species subspecies variety
plant_taxon,sagittata,lower,species variety
plant_taxon,sagittatum,lower,species subspecies variety
plant_taxon,sagittatus,lower,species subspecies variety
plant_taxon,sagittiferum,lower,species
plant_taxon,sagittifolia,lower,species subspecies variety
plant_taxon,sagittifolium,lower,species variety
plant_taxon,sagittifolius,lower,species subspecies variety
plant_taxon,sagittistipula,lower,species
plant_taxon,sagittula,lower,species
plant_taxon,saglione,lower,species
plant_taxon,saglionis,lower,species subspecies
plant_taxon,sagotia,lower,species
plant_taxon,sagotii,lower,species variety
plant_taxon,sagrae,lower,species
plant_taxon,sagraea,lower,genus species
plant_taxon,sagraeana,lower,species subspecies
plant_taxon,sagraeanus,lower,species
plant_taxon,sagraei,lower,species
plant_taxon,sagreana,lower,species
plant_taxon,sagreanus,lower,species
plant_taxon,sagu,lower,species
plant_taxon,saharensis,lower,species
plant_taxon,sahendi,lower,species
plant_taxon,sahlbergii,lower,species
plant_taxon,sahyadrica,lower,species
plant_taxon,sailori,lower,species
plant_taxon,saint-johniana,lower,variety
plant_taxon,saint-johnii,lower,species variety
plant_taxon,saint-pieana,lower,species
plant_taxon,saintjohnianus,lower,species subspecies
plant_taxon,saintpaulia,lower,genus species subspecies variety
plant_taxon,saintpaulii,lower,variety
plant_taxon,saipanense,lower,species
plant_taxon,saipanensis,lower,species
plant_taxon,saipania,lower,species
plant_taxon,saipinensis,lower,species subspecies
plant_taxon,sairocarpus,lower,genus species
plant_taxon,sajanensis,lower,species subspecies variety
plant_taxon,sakaii,lower,species
plant_taxon,sakalavarum,lower,species variety
plant_taxon,sakamaliensis,lower,species variety
plant_taxon,sakarahaensis,lower,species
plant_taxon,sakarahensis,lower,species subspecies
plant_taxon,sakoankenke,lower,species subspecies
plant_taxon,sakuraii,lower,species subspecies variety
plant_taxon,salacca,lower,genus species
plant_taxon,salacensis,lower,species
plant_taxon,salacia,lower,genus species
plant_taxon,salaciaceae,lower,family
plant_taxon,salagria,lower,species
plant_taxon,salamancae,lower,species
plant_taxon,salasianum,lower,species
plant_taxon,salaxidaceae,lower,family
plant_taxon,salazaria,lower,genus species
plant_taxon,salazariae,lower,species
plant_taxon,salebrosa,lower,species subspecies variety
plant_taxon,salebrosum,lower,species subspecies variety
plant_taxon,salensis,lower,variety
plant_taxon,salgadoi,lower,species
plant_taxon,salicaceae,lower,family
plant_taxon,salicales,lower,order
plant_taxon,salicaria,lower,species variety
plant_taxon,salicariifolia,lower,species
plant_taxon,salicetorum,lower,species subspecies
plant_taxon,salicifolia,lower,species subspecies variety form
plant_taxon,salicifolium,lower,species variety
plant_taxon,salicifolius,lower,species subspecies variety
plant_taxon,saliciformis,lower,species
plant_taxon,salicina,lower,species variety
plant_taxon,salicinoides,lower,species
plant_taxon,salicinum,lower,species variety
plant_taxon,salicinus,lower,species
plant_taxon,salicoides,lower,species
plant_taxon,salicornia,lower,genus species subspecies variety
plant_taxon,salicornioides,lower,species
plant_taxon,salictorum,lower,species subspecies
plant_taxon,saligna,lower,species variety
plant_taxon,salignum,lower,species variety
plant_taxon,salignus,lower,species variety
plant_taxon,salima,lower,species
plant_taxon,salina,lower,species subspecies variety
plant_taxon,salinensis,lower,species
plant_taxon,saliniformis,lower,species
plant_taxon,salinum,lower,species subspecies variety
plant_taxon,salinus,lower,species subspecies variety
plant_taxon,salisburgensis,lower,species variety
plant_taxon,salishensis,lower,species subspecies
plant_taxon,salishii,lower,species
plant_taxon,salisia,lower,species
plant_taxon,salitrensis,lower,species variety
plant_taxon,salix,lower,genus species subspecies variety form
plant_taxon,sallentiana,lower,species
plant_taxon,salletii,lower,species
plant_taxon,salm-dyckiana,lower,species
plant_taxon,salm-dyckianus,lower,species
plant_taxon,salmalia,lower,species
plant_taxon,salmantica,lower,species
plant_taxon,salmasia,lower,genus species
plant_taxon,salmea,lower,genus species
plant_taxon,salmiana,lower,species
plant_taxon,salmianus,lower,species
plant_taxon,salmiopuntia,lower,genus
plant_taxon,salmonacea,lower,species
plant_taxon,salmonea,lower,species
plant_taxon,salmonensis,lower,species subspecies variety
plant_taxon,salmonicolor,lower,species variety
plant_taxon,salmoniflorum,lower,species
plant_taxon,salmonis,lower,species subspecies variety
plant_taxon,salmonophloia,lower,species
plant_taxon,salomonia,lower,genus species
plant_taxon,salomonii,lower,species
plant_taxon,salota,lower,species
plant_taxon,salpichlaena,lower,genus
plant_taxon,salpichroa,lower,genus species
plant_taxon,salpiglossidaceae,lower,family
plant_taxon,salpiglossis,lower,genus species
plant_taxon,salpignantha,lower,species variety
plant_taxon,salpingantha,lower,species
plant_taxon,salpingia,lower,species
plant_taxon,salpingostylis,lower,genus species
plant_taxon,salsa,lower,species
plant_taxon,salsicola,lower,species
plant_taxon,salsola,lower,genus species subspecies variety
plant_taxon,salsuginea,lower,species variety
plant_taxon,salsugineum,lower,species
plant_taxon,salsuginosa,lower,species
plant_taxon,salsuginosum,lower,species
plant_taxon,salsuginosus,lower,species subspecies variety
plant_taxon,salsula,lower,species
plant_taxon,salsus,lower,species variety
plant_taxon,salta,lower,species
plant_taxon,saltana,lower,species
plant_taxon,saltense,lower,species
plant_taxon,saltensis,lower,species subspecies variety
plant_taxon,saltiana,lower,species
plant_taxon,salticola,lower,species subspecies
plant_taxon,saltillensis,lower,species
plant_taxon,saltuarium,lower,species variety
plant_taxon,saltuense,lower,species
plant_taxon,saltuensis,lower,species subspecies variety
plant_taxon,saltugilia,lower,genus species subspecies
plant_taxon,saltuum,lower,species
plant_taxon,salubris,lower,species
plant_taxon,salutans,lower,variety
plant_taxon,salutaris,lower,species
plant_taxon,salutiaea,lower,species
plant_taxon,salvador,lower,species
plant_taxon,salvadoraceae,lower,family
plant_taxon,salvadorales,lower,order
plant_taxon,salvadorensis,lower,species subspecies
plant_taxon,salvadorica,lower,species
plant_taxon,salvatoris,lower,species
plant_taxon,salvia,lower,genus species subspecies variety
plant_taxon,salvifolius,lower,species
plant_taxon,salviformis,lower,species variety
plant_taxon,salviiflorus,lower,species
plant_taxon,salviifolia,lower,species variety
plant_taxon,salviifolius,lower,species variety
plant_taxon,salvinia,lower,genus species
plant_taxon,salviniaceae,lower,family
plant_taxon,salviniales,lower,order
plant_taxon,salvinii,lower,species
plant_taxon,salvioides,lower,species
plant_taxon,salzmanniana,lower,species
plant_taxon,salzmannii,lower,species subspecies variety
plant_taxon,samadera,lower,genus species
plant_taxon,samaipatanus,lower,species
plant_taxon,samaipaticereus,lower,genus species
plant_taxon,saman,lower,species
plant_taxon,samanea,lower,genus species
plant_taxon,samarangense,lower,species
plant_taxon,samarangensis,lower,species
plant_taxon,samarensis,lower,species
plant_taxon,samarica,lower,species
plant_taxon,sambac,lower,species
plant_taxon,sambesianus,lower,species
plant_taxon,sambiranense,lower,species
plant_taxon,sambiranensis,lower,species
plant_taxon,sambiroana,lower,species
plant_taxon,sambucaceae,lower,family
plant_taxon,sambucales,lower,order
plant_taxon,sambucifolia,lower,species variety
plant_taxon,sambucina,lower,species
plant_taxon,sambucinum,lower,species
plant_taxon,sambucus,lower,genus species subspecies variety
plant_taxon,samburuensis,lower,species
plant_taxon,samensis,lower,species
plant_taxon,samnensis,lower,species subspecies
plant_taxon,samnitica,lower,subspecies variety
plant_taxon,samoana,lower,species subspecies
plant_taxon,samoanum,lower,variety
plant_taxon,samodia,lower,species
plant_taxon,samoense,lower,species
plant_taxon,samoensis,lower,species subspecies variety
plant_taxon,samolaceae,lower,family
plant_taxon,samolales,lower,order
plant_taxon,samolifolia,lower,species variety
plant_taxon,samolifolius,lower,variety
plant_taxon,samolus,lower,genus species subspecies variety
plant_taxon,sampaiana,lower,species
plant_taxon,sampatik,lower,species
plant_taxon,sampsonii,lower,species
plant_taxon,samuela,lower,species
plant_taxon,samuelii,lower,species subspecies
plant_taxon,samuelssonii,lower,species
plant_taxon,samyda,lower,genus species
plant_taxon,samydales,lower,order
plant_taxon,san-angelensis,lower,subspecies
plant_taxon,san-sabeana,lower,species variety
plant_taxon,san-sabeanum,lower,species
plant_taxon,sanangelensis,lower,species
plant_taxon,sanango,lower,genus species
plant_taxon,sanasunitensis,lower,species
plant_taxon,sanbenitense,lower,species subspecies variety
plant_taxon,sanbornii,lower,species subspecies variety
plant_taxon,sanchez-mejoradae,lower,species
plant_taxon,sanchez-vegae,lower,species
plant_taxon,sanchezia,lower,genus species
plant_taxon,sanchezmejoradae,lower,species
plant_taxon,sancta,lower,species variety
plant_taxon,sanctacruzensis,lower,species
plant_taxon,sanctae-barbarae,lower,species
plant_taxon,sanctae-catharinae,lower,species
plant_taxon,sanctae-crucis,lower,species variety
plant_taxon,sanctae-fidei,lower,species
plant_taxon,sanctae-helenae,lower,species
plant_taxon,sanctae-luciae,lower,species
plant_taxon,sanctae-marthae,lower,species
plant_taxon,sanctae-rosae,lower,subspecies
plant_taxon,sanctae-thomae,lower,species
plant_taxon,sanctae-thomasae,lower,species
plant_taxon,sanctaecatharinae,lower,species
plant_taxon,sanctarum,lower,species subspecies variety
plant_taxon,sancti-andreae,lower,species
plant_taxon,sancti-cyri,lower,species
plant_taxon,sancti-cyrii,lower,species
plant_taxon,sancti-josephi,lower,species
plant_taxon,sancti-lazari,lower,species
plant_taxon,sancti-paulii,lower,species
plant_taxon,sancti-spiritus,lower,species
plant_taxon,sanctorum,lower,subspecies
plant_taxon,sanctum,lower,species
plant_taxon,sandaensis,lower,variety
plant_taxon,sandakanensis,lower,species
plant_taxon,sandaolingensis,lower,species
plant_taxon,sandbergi,lower,species
plant_taxon,sandbergia,lower,genus species
plant_taxon,sandbergii,lower,species variety
plant_taxon,sandei,lower,species variety
plant_taxon,sandeothallaceae,lower,family
plant_taxon,sandeothallus,lower,genus species
plant_taxon,sanderae,lower,species
plant_taxon,sanderi,lower,species
plant_taxon,sanderiana,lower,species
plant_taxon,sandersonii,lower,species
plant_taxon,sandiense,lower,species
plant_taxon,sandiensis,lower,species
plant_taxon,sandillon,lower,species
plant_taxon,sandinensis,lower,species
plant_taxon,sandoricum,lower,genus species
plant_taxon,sandovalii,lower,species
plant_taxon,sandrianum,lower,species
plant_taxon,sandvicense,lower,species subspecies
plant_taxon,sandvicensis,lower,species subspecies variety
plant_taxon,sandwicense,lower,species subspecies variety
plant_taxon,sandwicensis,lower,species subspecies variety
plant_taxon,sandwicensium,lower,species subspecies variety
plant_taxon,sandwicese,lower,species
plant_taxon,sandwichense,lower,species
plant_taxon,sandwichensis,lower,variety
plant_taxon,sandwichiana,lower,species variety
plant_taxon,sandwichianum,lower,species
plant_taxon,sanfelipensis,lower,species
plant_taxon,sanfordiana,lower,species
plant_taxon,sanfordii,lower,species
plant_taxon,sanfurgoi,lower,species
plant_taxon,sangamonensis,lower,subspecies variety
plant_taxon,sangirensis,lower,species
plant_taxon,sanguifluus,lower,species
plant_taxon,sanguilentum,lower,species
plant_taxon,sanguinale,lower,species subspecies variety subvariety
plant_taxon,sanguinalis,lower,species subspecies variety form
plant_taxon,sanguinaria,lower,genus species variety
plant_taxon,sanguindentus,lower,species
plant_taxon,sanguinea,lower,species subspecies variety form
plant_taxon,sanguineisporis,lower,species
plant_taxon,sanguineo-tarijensis,lower,species
plant_taxon,sanguineum,lower,species variety subvariety
plant_taxon,sanguineus,lower,species variety
plant_taxon,sanguiniflora,lower,species
plant_taxon,sanguinolenta,lower,species
plant_taxon,sanguinolentum,lower,species
plant_taxon,sanguinolentus,lower,species
plant_taxon,sanguis-draconis,lower,species
plant_taxon,sanguisorba,lower,genus species subspecies variety
plant_taxon,sanguisorbae,lower,species
plant_taxon,sanguisorbales,lower,order
plant_taxon,sanguisorboides,lower,species
plant_taxon,sangzhiensis,lower,species
plant_taxon,sanibelensis,lower,variety
plant_taxon,sanicula,lower,genus species variety
plant_taxon,saniculoides,lower,variety
plant_taxon,sanidophyllum,lower,genus species
plant_taxon,saniensis,lower,species
plant_taxon,sanionia,lower,genus species variety
plant_taxon,sanjacintensis,lower,variety
plant_taxon,sanjuanensis,lower,species
plant_taxon,sanjuaninus,lower,variety
plant_taxon,sankuruensis,lower,species
plant_taxon,sanlorenzanus,lower,species
plant_taxon,sanluisensis,lower,species variety
plant_taxon,sanmartensis,lower,species
plant_taxon,sanpatriciensis,lower,variety
plant_taxon,sanpedroensis,lower,species
plant_taxon,sansabeana,lower,species
plant_taxon,sansevieria,lower,genus species
plant_taxon,sansevieriaceae,lower,family
plant_taxon,sansibarensis,lower,species
plant_taxon,sansonii,lower,species variety
plant_taxon,santa-clarensis,lower,species
plant_taxon,santa-maria,lower,species subspecies variety
plant_taxon,santa-rita,lower,species variety
plant_taxon,santaclarensis,lower,species
plant_taxon,santacrucense,lower,species subspecies variety
plant_taxon,santacruzencis,lower,species
plant_taxon,santacruzensis,lower,species subspecies
plant_taxon,santacruziana,lower,species
plant_taxon,santaensis,lower,species
plant_taxon,santalaceae,lower,family
plant_taxon,santalales,lower,order
plant_taxon,santalanae,lower,superorder
plant_taxon,santalinus,lower,species
plant_taxon,santalum,lower,genus species variety
plant_taxon,santamaria,lower,species variety
plant_taxon,santamariae,lower,subspecies
plant_taxon,santamarinae,lower,species
plant_taxon,santapaui,lower,species
plant_taxon,santaquinensis,lower,species
plant_taxon,santaremensis,lower,species
plant_taxon,santaritae,lower,species
plant_taxon,santaritensis,lower,species
plant_taxon,santarosa,lower,subspecies
plant_taxon,santarosae,lower,species
plant_taxon,santia,lower,genus species
plant_taxon,santiaginiensis,lower,species
plant_taxon,santillanii,lower,species
plant_taxon,santisukii,lower,species
plant_taxon,santolina,lower,genus species
plant_taxon,santolinaceae,lower,family
plant_taxon,santolinoides,lower,species variety
plant_taxon,santolinus,lower,species
plant_taxon,santosii,lower,species
plant_taxon,sanvitalia,lower,genus species
plant_taxon,saonae,lower,species subspecies
plant_taxon,sape,lower,species
plant_taxon,sapellonis,lower,species
plant_taxon,sapida,lower,species
plant_taxon,sapientum,lower,species variety
plant_taxon,sapiiflorus,lower,species
plant_taxon,sapiifolia,lower,species
plant_taxon,sapiifolius,lower,species
plant_taxon,sapindaceae,lower,family
plant_taxon,sapindales,lower,order
plant_taxon,sapindoides,lower,species
plant_taxon,sapindus,lower,genus species variety
plant_taxon,sapinii,lower,species
plant_taxon,sapium,lower,genus species
plant_taxon,saponaceum,lower,species
plant_taxon,saponaria,lower,genus species variety
plant_taxon,saporosum,lower,variety
plant_taxon,saportana,lower,species
plant_taxon,sapota,lower,genus species
plant_taxon,sapotaceae,lower,family
plant_taxon,sapotales,lower,order
plant_taxon,sapotifolia,lower,subspecies
plant_taxon,sappan,lower,species
plant_taxon,sapphirina,lower,species variety
plant_taxon,sapphirinum,lower,species subspecies
plant_taxon,sara,lower,species
plant_taxon,saracha,lower,genus species
plant_taxon,sarachoides,lower,species
plant_taxon,sarahiae,lower,variety
plant_taxon,saranganiensis,lower,species
plant_taxon,sarangica,lower,species
plant_taxon,sarasinorum,lower,species
plant_taxon,saratoi,lower,species subspecies
plant_taxon,sarawakense,lower,species
plant_taxon,sarawakensis,lower,species variety
plant_taxon,sarawaketanus,lower,species
plant_taxon,sarawakiana,lower,variety
